CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,PCA1,PCA2
14109,73,1,80.2,4.304065093204169,0.6931471805599453,4.396915247167632,3,-1.7970351976116117,-0.7382406064122187
14110,4,12,5669.65,1.6094379124341003,2.5649493574615367,8.643059028599286,4,2.9667851279370447,-0.1626137050007245
14111,14,3,539.85,2.70805020110221,1.3862943611198906,6.293141976076298,0,0.350997061645407,-0.78616905240074
14112,23,6,2649.4,3.1780538303479458,1.9459101490553132,7.882465850985686,1,1.4405836963310543,0.31101029955083004
14113,4,3,1357.1200000000001,1.6094379124341003,1.3862943611198906,7.213856669457668,1,1.2123196319630154,-1.146888352581694
14114,274,2,386.53,5.616771097666572,1.0986122886681096,5.959793265151517,3,-1.1823415376299955,0.8228145673898537
14116,20,5,1382.74,3.044522437723423,1.791759469228055,7.2325452572578,1,1.0403703895561773,-0.07111211654601808
14117,144,1,90.0,4.976733742420574,0.6931471805599453,4.51085950651685,3,-1.9997273004622473,-0.2703645460267445
14121,4,4,2700.45,1.6094379124341003,1.6094379124341003,7.901543944876676,1,1.7443171187208315,-0.8085120026821057
14124,84,1,419.58000000000004,4.442651256490317,0.6931471805599453,6.041634711020558,3,-1.0620418041468247,-0.05091721790590538
14125,11,3,2740.43,2.4849066497880004,1.3862943611198906,7.916234961051039,1,1.2139842179938902,-0.3359963709839459
14126,8,3,643.6300000000001,2.1972245773362196,1.3862943611198906,6.468676508788589,1,0.6304790129640435,-1.0459548058679617
14127,123,3,709.71,4.820281565605037,1.3862943611198906,6.566264470368445,2,-0.3260385250898094,0.6521358694737583
14128,61,2,637.5,4.127134385045092,1.0986122886681096,6.459121675472594,2,-0.373349077408318,0.06066827314991006
14129,2,5,1123.8600000000001,1.0986122886681096,1.791759469228055,7.025413862450224,1,1.6854079978428393,-1.3799477423149078
14130,319,1,483.86,5.768320995793772,0.6931471805599453,6.183860189473411,3,-1.5009454634050352,0.8411459616046044
14132,2,11,3550.63,1.0986122886681096,2.4849066497880004,8.17516193201967,4,2.8653480820985178,-0.6883904328789007
14133,130,3,580.14,4.875197323201151,1.3862943611198906,6.364991691680206,2,-0.44347445944829106,0.6135798560482865
14135,2,15,4690.31,1.0986122886681096,2.772588722239781,8.453467140135627,4,3.2597806284319204,-0.47385948220501845
14138,2,2,982.3800000000001,1.0986122886681096,1.0986122886681096,6.890995617166797,1,0.9919217233971285,-1.7014260985383092
14139,46,1,415.82,3.8501476017100584,0.6931471805599453,6.032654473932845,0,-0.8397221677663792,-0.4297253942290325
14140,4,2,920.05,1.6094379124341003,1.0986122886681096,6.8255143235982265,1,0.7651672860181487,-1.4015268897526594
14141,3,4,798.13,1.3862943611198906,1.6094379124341003,6.683523635910739,1,1.246100897722392,-1.3939005828675264
14142,373,1,311.81,5.924255797414532,0.6931471805599453,5.745595977469612,3,-1.770564156619397,0.7802355343651625
14143,134,1,115.8,4.90527477843843,0.6931471805599453,4.760463070394127,3,-1.8528081613235214,-0.22467763442452918
14145,47,4,3148.2,3.8712010109078907,1.6094379124341003,8.054903731310311,2,0.9527088838523098,0.6809152091968568
14146,9,4,2949.57,2.302585092994046,1.6094379124341003,7.989753651008203,1,1.5214626805278224,-0.33703645930037374
14147,78,2,468.4,4.3694478524670215,1.0986122886681096,6.151455283416923,2,-0.6134354692587002,0.10210731718574677
14148,234,1,157.2,5.459585514144159,0.6931471805599453,5.063860055333554,3,-1.9194619248293676,0.23723583613255667
14149,221,1,251.78,5.402677381872279,0.6931471805599453,5.53251954521898,3,-1.673156522343384,0.3719892090889741
14150,36,2,658.64,3.6109179126442243,1.0986122886681096,6.49169423166057,0,-0.16029961315753918,-0.25464266197081237
14152,75,2,600.89,4.330733340286331,1.0986122886681096,6.400074704360219,2,-0.47951201466257026,0.168189290121262
14154,239,2,1345.62,5.480638923341991,1.0986122886681096,7.205353028221294,2,-0.5335143126514286,1.1905283621305294
14155,266,1,118.75,5.58724865840025,0.6931471805599453,4.785406236291025,3,-2.101700588363593,0.21665604764542126
14156,10,54,112846.79,2.3978952727983707,4.007333185232471,11.633795198535978,4,5.40717932645165,1.9942337924281577
14157,20,2,397.48,3.044522437723423,1.0986122886681096,5.987657308765028,0,-0.18515208128964725,-0.7973470902823697
14158,40,1,507.66,3.713572066704308,0.6931471805599453,6.231779816930511,0,-0.6920816714629972,-0.443708915860551
14159,20,11,4656.62,3.044522437723423,2.4849066497880004,8.446259867039164,4,2.2509574285670073,0.6437604444230612
14161,216,3,1110.52,5.37989735354046,1.3862943611198906,7.013483726944571,2,-0.3258148106622719,1.1698337131730006
14162,174,2,289.36,5.1647859739235145,1.0986122886681096,5.67112153241664,3,-1.1477705046464268,0.43112335752756026
14163,87,4,2445.91,4.477336814478207,1.6094379124341003,7.802581283035999,2,0.5999826844266191,0.9731210103432228
14164,71,2,1631.77,4.276666119016055,1.0986122886681096,7.398033237980444,2,0.019298805018137664,0.4976681926683222
14165,276,1,122.53999999999999,5.6240175061873385,0.6931471805599453,4.816564990267753,3,-2.100835577027177,0.2513176212240296
14167,39,4,574.84,3.6888794541139363,1.6094379124341003,6.355829844330721,2,0.20840180201132813,-0.053939842873361676
14171,98,1,363.79,4.59511985013459,0.6931471805599453,5.899321845543751,3,-1.1885417359357455,-0.006152853524291172
14173,11,4,450.84,2.4849066497880004,1.6094379124341003,6.1133281348648225,1,0.5527152799541655,-0.9054200639400909
14174,33,1,134.46,3.5263605246161616,0.6931471805599453,4.908676393786758,0,-1.2543875309457329,-1.0446253038654283
14175,60,3,2874.54,4.110873864173311,1.3862943611198906,7.963995761681296,2,0.6149632035366163,0.711966901361415
14176,297,4,559.5,5.697093486505405,1.6094379124341003,6.328829242512215,2,-0.5726407198280843,1.2090455389517942
14177,86,4,450.40999999999997,4.465908118654584,1.6094379124341003,6.112376017438896,2,-0.2054388512465626,0.34981216069918303
14178,9,7,1600.93,2.302585092994046,2.0794415416798357,7.37896443129286,1,1.6553930190371529,-0.3749000653707777
14179,41,2,719.78,3.7376696182833684,1.0986122886681096,6.580333958961338,2,-0.16631179034764784,-0.1419977020432395
14180,11,25,4634.42,2.4849066497880004,3.258096538021482,8.441482088781406,4,3.164441753868764,0.5912784672951217
14184,67,1,452.89,4.219507705176107,0.6931471805599453,6.1178548779353035,0,-0.9401755699242237,-0.1645663208666507
14185,331,1,197.65,5.805134968916488,0.6931471805599453,5.291544482260608,3,-1.9425427765181076,0.5392376695204755
14188,31,6,1946.76,3.4657359027997265,1.9459101490553132,7.574435273326912,1,1.1829701322295931,0.38107169317374107
14189,2,15,4517.15,1.0986122886681096,2.772588722239781,8.415857897008031,4,3.2417616958979987,-0.48756772655563296
14191,2,13,4633.46,1.0986122886681096,2.639057329615259,8.44127496635837,4,3.1327490668644065,-0.530796138504997
14193,68,2,853.39,4.23410650459726,1.0986122886681096,6.750387764017587,2,-0.2747157695208265,0.23463228533014827
14194,5,21,10877.78,1.791759469228055,3.091042453358316,9.29456938176969,4,3.6866655541939473,0.3972266846245493
14195,202,2,767.2,5.313205979041787,1.0986122886681096,6.644050115911805,2,-0.7383995395959981,0.8798175621771493
14196,107,1,335.52,4.68213122712422,0.6931471805599453,5.818657582682613,3,-1.2604690324643293,0.01959443180041058
14198,18,4,619.1,2.9444389791664403,1.6094379124341003,6.429880755355832,1,0.5286155629883128,-0.4987830140968852
14199,218,1,185.39999999999998,5.389071729816501,0.6931471805599453,5.2278949022514904,3,-1.813901055472282,0.25233275398126587
14201,60,7,717.74,4.110873864173311,2.0794415416798357,6.577499678971295,2,0.5797655059860987,0.4790851186756054
14204,2,1,161.03,1.0986122886681096,0.6931471805599453,5.087781503272909,0,-0.24000594794314445,-2.518075032633751
14205,17,2,466.7,2.8903717578961645,1.0986122886681096,6.147827064731841,0,-0.049453381701362736,-0.8366688959379698
14206,239,1,328.15999999999997,5.480638923341991,0.6931471805599453,5.796543954737512,3,-1.5764789200428357,0.5176366594346355
14208,95,1,151.74,4.564348191467836,0.6931471805599453,5.0287371294602385,3,-1.593877225647892,-0.3429768609217151
14209,11,6,2056.63,2.4849066497880004,1.9459101490553132,7.629310114030324,1,1.584410981782135,-0.22058664769765468
14210,106,6,1886.0400000000002,4.672828834461906,1.9459101490553132,7.54276474281214,2,0.7061048318152057,1.1345960693883321
14211,53,9,2098.5,3.9889840465642745,2.302585092994046,7.649454500124248,1,1.3424897858549625,0.8802686409686316
14212,90,1,1070.48,4.51085950651685,0.6931471805599453,6.976796149317125,2,-0.6400858488035788,0.33317214671329987
14214,31,5,969.58,3.4657359027997265,1.791759469228055,6.877893830947975,1,0.7093469584436477,0.06658996097389344
14215,12,6,1772.02,2.5649493574615367,1.9459101490553132,7.480439586326434,1,1.4824708321757867,-0.22411677176229383
14216,3,4,1839.3,1.3862943611198906,1.6094379124341003,7.517683880791149,1,1.645754704207822,-1.08985637688353
14217,2,17,1917.1200000000001,1.0986122886681096,2.8903717578961645,7.559100818658319,4,2.938178853961069,-0.7535464278028545
14218,43,1,169.48000000000002,3.784189633918261,0.6931471805599453,5.1386179877903615,0,-1.2428354752947952,-0.7973988167132761
14219,4,1,89.94,1.6094379124341003,0.6931471805599453,4.510199948396864,0,-0.712112306598422,-2.40483194692401
14220,247,2,632.4,5.5134287461649825,1.0986122886681096,6.45110213410454,2,-0.9074243442274239,0.9363929540117965
14221,42,9,3417.95,3.7612001156935624,2.302585092994046,8.137088765373257,1,1.6632431422864031,0.9136353034829285
14222,177,1,683.17,5.181783550292085,0.6931471805599453,6.528206424753791,3,-1.1116258502644285,0.5949036786360011
14223,92,3,975.23,4.532599493153256,1.3862943611198906,6.883698214388345,2,-0.0639198179390311,0.5855018487897407
14224,110,4,1050.12,4.709530201312334,1.6094379124341003,6.957611541333566,2,0.10634009257045983,0.8123034112742977
14226,29,5,1884.69,3.4011973816621555,1.791759469228055,7.542049080648338,1,1.0522346569311813,0.2677636306575162
14227,26,10,3232.46,3.295836866004329,2.3978952727983707,8.081308050313766,1,1.9010127295187795,0.6358191829006851
14229,52,3,1327.3,3.970291913552122,1.3862943611198906,7.1916552081384575,2,0.29869788218762844,0.3413531416577889
14231,184,3,792.5600000000001,5.220355825078325,1.3862943611198906,6.676529151474571,2,-0.4262310232194345,0.9458976058181107
14232,43,5,2010.03,3.784189633918261,1.791759469228055,7.606402307612648,1,0.9365791261060498,0.5339642852070516
14233,49,4,1422.16,3.912023005428146,1.6094379124341003,7.260635030279307,2,0.5565537914296201,0.4172845296979173
14234,22,4,775.46,3.1354942159291497,1.6094379124341003,6.654745128061633,1,0.5632748986213875,-0.29572910276286346
14235,75,5,3093.86,4.330733340286331,1.791759469228055,8.03749794984681,2,0.9340777089518867,1.0374999899278343
14236,81,2,490.86,4.406719247264253,1.0986122886681096,6.198194123153937,2,-0.6052981115929931,0.14276621698803138
14237,373,1,161.0,5.924255797414532,0.6931471805599453,5.087596335232384,3,-2.085817806382891,0.5404003468341941
14238,326,1,146.85,5.7899601708972535,0.6931471805599453,4.996198246298486,3,-2.078241769417323,0.4219685726686487
14239,43,11,2268.2000000000003,3.784189633918261,2.4849066497880004,7.7271826254524125,1,1.6235313447167057,0.8504717346456655
14240,30,2,890.34,3.4339872044851463,1.0986122886681096,6.792725948397371,2,0.05160029805035535,-0.25705971738181654
14241,184,1,213.70000000000002,5.220355825078325,0.6931471805599453,5.369241704884735,3,-1.6816496646036276,0.1969185538675763
14242,235,2,280.55,5.4638318050256105,1.0986122886681096,5.640310051700627,3,-1.276912298993427,0.609431186112282
14243,9,10,2478.63,2.302585092994046,2.3978952727983707,7.815864634480176,1,2.1537375650239796,-0.0904659183439509
14245,220,2,1635.98,5.3981627015177525,1.0986122886681096,7.400608359825518,2,-0.40842000299593606,1.2094229601762385
14246,111,3,1474.06,4.718498871295094,1.3862943611198906,7.296453945912695,2,0.06273201161688104,0.8537727012711702
14247,278,1,136.76999999999998,5.631211781821365,0.6931471805599453,4.925585628056507,3,-2.0513544748096426,0.2956145087279618
14248,318,1,302.58,5.765191102784844,0.6931471805599453,5.715645167198713,3,-1.7240744364580112,0.6685018705621673
14250,7,3,1904.05,2.0794415416798357,1.3862943611198906,7.552263533935522,1,1.1946853966014601,-0.7256488011380364
14251,2,5,2879.7000000000003,1.0986122886681096,1.791759469228055,7.965788599152331,1,2.13595013929866,-1.0371892712623916
14256,260,2,935.0600000000001,5.564520407322694,1.0986122886681096,6.841679576987213,2,-0.7398367724447312,1.1111374835507335
14257,64,5,3099.7200000000003,4.174387269895637,1.791759469228055,8.039389621570026,2,0.9947836280145363,0.9390957280604415
14258,9,9,12567.98,2.302585092994046,2.302585092994046,9.438987152707087,4,2.844888975822752,0.4636807039819689
14259,142,1,120.0,4.962844630259907,0.6931471805599453,4.795790545596741,3,-1.8579018929979703,-0.17531270600679758
14261,51,2,1163.45,3.9512437185814275,1.0986122886681096,7.060004151519799,2,-0.018185721087104187,0.16820341939412153
14262,8,8,2618.23,2.1972245773362196,2.1972245773362196,7.870635660430322,1,2.0381530487932973,-0.2161668795458488
14264,155,2,333.97,5.049856007249537,1.0986122886681096,5.814040975576219,3,-1.035337815656654,0.4103724563192373
14265,109,2,530.18,4.700480365792417,1.0986122886681096,6.275100946851013,2,-0.6808097716695881,0.35698693174167684
14267,163,3,1184.44,5.099866427824199,1.3862943611198906,7.077869292668347,2,-0.18786022937062524,1.0158151927643435
14270,332,1,492.65000000000003,5.808142489980444,0.6931471805599453,6.201826764057459,3,-1.5075685290954681,0.8729338986412722
14271,226,1,112.32,5.424950017481403,0.6931471805599453,4.730215674962316,3,-2.066066536738313,0.09367300385964872
14272,74,2,437.96,4.31748811353631,1.0986122886681096,6.0844082927507195,2,-0.6256846164814818,0.04473664698764691
14273,51,4,559.97,3.9512437185814275,1.6094379124341003,6.329667428156979,2,0.09551746635312751,0.10281337246856126
14276,99,3,884.79,4.605170185988092,1.3862943611198906,6.7864799021953,2,-0.13825500515059416,0.5960626707941962
14277,15,3,3921.0,2.772588722239781,1.3862943611198906,8.274357006756292,1,1.275530471519385,-0.023128098613284034
14280,197,1,134.04,5.288267030694535,0.6931471805599453,4.905571030847647,3,-1.9297733603703668,0.07095742313554076
14282,3,15,3729.34,1.3862943611198906,2.772588722239781,8.224254661298708,4,3.039929536718023,-0.3750695721842844
14284,31,2,539.85,3.4657359027997265,1.0986122886681096,6.293141976076298,0,-0.19989826923061255,-0.41903110715109937
14285,21,4,1910.01,3.091042453358316,1.6094379124341003,7.555387177088957,1,1.0117827574295402,0.004373158896981194
14286,24,3,4560.41,3.2188758248682006,1.3862943611198906,8.425387065239025,1,1.1771934450022448,0.31478244472959777
14287,8,3,156.23000000000002,2.1972245773362196,1.3862943611198906,5.057709701482184,0,-0.0455280957725312,-1.5602400229232933
14288,213,1,375.6,5.365976015021851,0.6931471805599453,5.931183616223052,3,-1.4681152953077028,0.4940371136576401
14289,9,6,911.26,2.302585092994046,1.9459101490553132,6.815925037163848,1,1.2644455135528214,-0.6326157767243227
14290,11,5,2296.9500000000003,2.4849066497880004,1.791759469228055,7.739772700121512,1,1.497430822700637,-0.24092238029132074
14291,2,11,3863.35,1.0986122886681096,2.4849066497880004,8.259548770940459,4,2.9057785888254375,-0.6576321588030976
14292,8,9,4649.93,2.1972245773362196,2.302585092994046,8.444822478584069,4,2.4088741136240723,0.034537678393463465
14293,3,4,1046.56,1.3862943611198906,1.6094379124341003,6.954218929392177,1,1.3757934898850128,-1.2952344859451443
14295,40,1,166.20000000000002,3.713572066704308,0.6931471805599453,5.119190700650601,0,-1.2251332980593648,-0.8492380411358254
14297,18,4,1290.48,2.9444389791664403,1.6094379124341003,7.163544126546843,1,0.8801203976708349,-0.23136905074588301
14298,8,44,50822.33,2.1972245773362196,3.8066624897703196,10.836110780111168,4,4.919630061340439,1.497411603202032
14299,8,8,2617.19,2.1972245773362196,2.1972245773362196,7.870238518320784,1,2.0379627743744835,-0.2163116344153098
14300,19,1,43.2,2.995732273553991,0.6931471805599453,3.7887247890836524,0,-1.588010688604557,-1.7891556778562578
14301,117,1,487.94,4.770684624465665,0.6931471805599453,6.192239782560184,3,-1.1153524874780707,0.21188797869252243
14304,223,1,383.45,5.4116460518550396,0.6931471805599453,5.9518137414781895,3,-1.475699193437724,0.5305027588602584
14305,71,3,1772.96,4.276666119016055,1.3862943611198906,7.4809696147009985,2,0.3201283564653756,0.6409888913789829
14306,51,2,1974.52,3.9512437185814275,1.0986122886681096,7.588586933819434,2,0.23506312682340083,0.36086727903915267
14307,89,6,2995.72,4.499809670330265,1.9459101490553132,8.005273636192019,2,0.9938738396976424,1.1935152275961105
14309,8,9,2269.68,2.1972245773362196,2.302585092994046,7.727834625087834,1,2.0653586720620383,-0.22679820275690932
14311,243,1,200.32,5.497168225293202,0.6931471805599453,5.304895681908159,3,-1.8183542716238723,0.34891155244467437
14312,47,6,1611.59,3.8712010109078907,1.9459101490553132,7.385596861065875,1,0.9374127009710559,0.5692297105876494
14314,107,1,120.0,4.68213122712422,0.6931471805599453,4.795790545596741,3,-1.7505339898975971,-0.3532317703911877
14315,45,6,2389.63,3.828641396489095,1.9459101490553132,7.779312208515981,1,1.1423236251678313,0.6857608301277932
14317,65,1,508.58000000000004,4.189654742026425,0.6931471805599453,6.233586857019973,0,-0.8733090902357522,-0.1413041313354594
14320,207,2,291.91,5.337538079701318,1.0986122886681096,5.679865394596054,3,-1.2096558599517506,0.5438024949308297
14321,11,5,1530.75,2.4849066497880004,1.791759469228055,7.334166151605764,1,1.303101013716542,-0.388762464666308
14323,115,2,508.76,4.7535901911063645,1.0986122886681096,6.233940026721684,2,-0.7208439123534609,0.3756456895390461
14326,242,1,166.85,5.493061443340548,0.6931471805599453,5.123070723426044,3,-1.903897501727038,0.28003500423544414
14327,163,1,311.65,5.099866427824199,0.6931471805599453,5.745084354013307,3,-1.4554949525235579,0.25754252513609305
14329,17,7,4780.04,2.8903717578961645,2.0794415416798357,8.472413375041638,1,1.954456428736937,0.396197912677054
14331,124,2,462.65999999999997,4.8283137373023015,1.0986122886681096,6.139151525006747,2,-0.7948383833974443,0.3884566572541721
14332,23,3,866.31,3.1780538303479458,1.3862943611198906,6.7653964676596825,1,0.39749044923169,-0.31614319669970675
14333,68,1,318.95,4.23410650459726,0.6931471805599453,5.768164733585469,3,-1.1132991001185912,-0.2827724883979273
14334,17,8,2539.46,2.8903717578961645,2.1972245773362196,7.8401004459777335,1,1.7584068325474327,0.21202716568823837
14335,16,2,468.26,2.833213344056216,1.0986122886681096,6.151156985841575,0,-0.02599590544902079,-0.8716827635633504
14336,17,4,1614.91,2.8903717578961645,1.6094379124341003,7.387653544460817,1,1.0081730247434473,-0.18395146840721577
14338,161,2,540.02,5.087596335232384,1.0986122886681096,6.29345624673987,2,-0.8200805790305178,0.609035393772654
14339,243,1,269.56,5.497168225293202,0.6931471805599453,5.600493885150271,3,-1.676730467515466,0.4566545449292043
14340,219,1,134.7,5.393627546352361,0.6931471805599453,4.9104465668408235,3,-1.967735976953315,0.13951310074463896
14341,45,8,2166.38,3.828641396489095,2.1972245773362196,7.681274343800292,1,1.3234402808504755,0.7488214446777963
14342,21,4,588.76,3.091042453358316,1.6094379124341003,6.379715674481458,1,0.44850778229464355,-0.4241489514555157
14344,127,8,889.9300000000001,4.852030263919617,2.1972245773362196,6.7922658609726465,2,0.5060800719801929,1.0734200007713297
14345,39,1,108.97999999999999,3.6888794541139363,0.6931471805599453,4.700298531079668,0,-1.416383882844703,-1.0175710534476698
14346,121,2,1021.58,4.804021044733257,1.0986122886681096,6.9300841244652,2,-0.4066038129008197,0.6613477994343353
14348,260,1,409.57,5.564520407322694,0.6931471805599453,6.017546438106483,3,-1.5026777893645782,0.6513551101298425
14349,10,1,133.5,2.3978952727983707,0.6931471805599453,4.901564199041894,0,-0.8261770835308778,-1.762450610105938
14350,274,1,229.64999999999998,5.616771097666572,0.6931471805599453,5.440901410003829,3,-1.798938662337143,0.47429000602095467
14351,165,1,51.0,5.111987788356544,0.6931471805599453,3.9512437185814275,3,-2.3195766215254423,-0.38861425207898864
14352,157,4,1078.96,5.062595033026967,1.6094379124341003,6.984679282395341,2,-0.015732547627739707,1.045945518861613
14353,215,1,90.6,5.375278407684165,0.6931471805599453,4.517431271680085,3,-2.1490149808002013,-0.015367454781515256
14354,6,2,163.62,1.9459101490553132,1.0986122886681096,5.103639787544498,0,-0.18849322957916873,-1.8158756981713902
14355,366,1,174.4,5.905361848054571,0.6931471805599453,5.1670690799380825,3,-2.0405150862892545,0.55739229507135
14356,80,2,664.09,4.394449154672439,1.0986122886681096,6.499922369844311,2,-0.45604425455582787,0.2449666455152462
14357,43,1,225.77,3.784189633918261,0.6931471805599453,5.423936287972195,0,-1.1061368668110378,-0.6934027601235426
14359,19,3,867.98,2.995732273553991,1.3862943611198906,6.76732011004082,1,0.46814684905218296,-0.43099933804580237
14360,32,4,2128.23,3.4965075614664802,1.6094379124341003,7.663515690998327,1,0.9085048979591503,0.30077305648336633
14362,22,1,161.2,3.1354942159291497,0.6931471805599453,5.088830141681313,0,-1.0185747839773491,-1.2266959360621312
14364,109,8,3717.35,4.700480365792417,2.1972245773362196,8.221035300483413,2,1.2485817356290183,1.4981402273486786
14367,8,15,9107.92,2.1972245773362196,2.772588722239781,9.117009432183464,4,3.15749007691867,0.46430780853376796
14368,320,1,155.0,5.771441123130016,0.6931471805599453,5.049856007249537,3,-2.0454506374829333,0.4297887987641081
14371,295,1,100.5,5.69035945432406,0.6931471805599453,4.620058798481842,3,-2.2203581114189097,0.2217410255555792
14373,358,1,76.55,5.883322388488279,0.6931471805599453,4.350922889622548,3,-2.423108491595836,0.2459452185154906
14375,185,1,257.68,5.225746673713202,0.6931471805599453,5.555591776578392,3,-1.5944295441080154,0.26825832153843365
14377,191,2,617.05,5.2574953720277815,1.0986122886681096,6.426569360333832,2,-0.8212882395795562,0.7652377446512179
14379,44,2,348.1,3.8066624897703196,1.0986122886681096,5.855358414110991,0,-0.5400427588785114,-0.36251663068490664
14381,52,1,202.68,3.970291913552122,0.6931471805599453,5.316550134809097,0,-1.2287673801051269,-0.6145905319290677
14382,26,1,626.0699999999999,3.295836866004329,0.6931471805599453,6.441058177144555,0,-0.43203818108161096,-0.6321936606109879
14383,38,3,1247.69,3.6635616461296463,1.3862943611198906,7.129850280760371,2,0.3864054686522495,0.12441695671306931
14385,9,3,202.11,2.302585092994046,1.3862943611198906,5.3137477042033945,0,0.036843523770242095,-1.4001377950704166
14386,297,1,142.4,5.697093486505405,0.6931471805599453,4.96563792816552,3,-2.057363636088828,0.3519697335166759
14387,33,3,1770.56,3.5263605246161616,1.3862943611198906,7.479615793333997,2,0.6064583244200816,0.16494397284718623
14388,10,8,3136.29,2.3978952727983707,2.1972245773362196,8.051114648929058,1,2.047869198106121,-0.023196680087569935
14389,65,2,604.76,4.189654742026425,1.0986122886681096,6.406483868020958,2,-0.4224812614597328,0.08110829713237748
14390,10,9,4566.32,2.3978952727983707,2.302585092994046,8.426681878608617,4,2.3234298005875313,0.155112753004765
14393,218,1,67.95,5.389071729816501,0.6931471805599453,4.233381604239311,3,-2.290381477058339,-0.11015875516274642
14395,2,9,3461.96,1.0986122886681096,2.302585092994046,8.14987899365711,4,2.6877637265718164,-0.7692785301335564
14396,65,2,487.99,4.189654742026425,1.0986122886681096,6.19234203936802,2,-0.5250785711183429,0.0030554497803943594
14397,3,19,2251.12,1.3862943611198906,2.995732273553991,7.719627273807963,4,3.000678157943304,-0.47128162084766617
14400,149,1,559.7,5.0106352940962555,0.6931471805599453,6.329186003129627,3,-1.14151717980434,0.4138869149102011
14401,4,13,4028.48,1.6094379124341003,2.639057329615259,8.301392614357287,4,2.8703484015674787,-0.25801547303799366
14403,130,4,1426.31,4.875197323201151,1.6094379124341003,7.263546832846729,2,0.18955175138104333,1.0288157220926828
14404,34,6,1434.72,3.5553480614894135,1.9459101490553132,7.26942174452349,1,1.0025602965113447,0.32669401079691024
14406,119,1,156.75,4.787491742782046,0.6931471805599453,5.061011501421323,3,-1.6637627334924057,-0.18978243543024825
14407,107,5,2019.3300000000002,4.68213122712422,1.791759469228055,7.611016143389057,2,0.5953429071150361,1.104770677068326
14408,11,7,2606.53,2.4849066497880004,2.0794415416798357,7.866158692081993,1,1.8190774824043987,-0.08176467202882337
14409,71,5,1881.8500000000001,4.276666119016055,1.791759469228055,7.540541865367282,2,0.7166612555623793,0.822095423305046
14410,92,9,813.25,4.532599493153256,2.302585092994046,6.702267444156343,2,0.6807605232025425,0.8795762427653567
14411,311,1,1063.0,5.7430031878094825,0.6931471805599453,6.96979066990159,3,-1.1147153654251516,1.1115641458182621
14412,43,2,717.8299999999999,3.784189633918261,1.0986122886681096,6.5776248902655166,2,-0.1854028117018744,-0.11350026611918403
14413,362,1,122.7,5.8944028342648505,0.6931471805599453,4.8178592793984425,3,-2.203633068641465,0.4231624018018535
14414,92,7,1473.28,4.532599493153256,2.0794415416798357,7.295925014003736,2,0.7626670770342158,1.0082390240899648
14415,1,13,5686.89,0.6931471805599453,2.639057329615259,8.646094632336865,4,3.385963263018888,-0.7131291269427881
14416,22,2,490.22,3.1354942159291497,1.0986122886681096,6.1968920926164115,0,-0.11970087505042407,-0.6634239624752354
14418,4,3,1937.25,1.6094379124341003,1.3862943611198906,7.569540783099068,1,1.382731145572803,-1.0172445646201553
14419,11,6,1058.06,2.4849066497880004,1.9459101490553132,6.965137001220243,1,1.2661995657755127,-0.4626720119422805
14420,99,1,367.71999999999997,4.605170185988092,0.6931471805599453,5.9100375484122525,3,-1.1872518200301119,0.004122934668790474
14421,57,2,813.11,4.060443010546419,1.0986122886681096,6.702095492007746,2,-0.23142982939479156,0.1069604467248779
14422,1,6,4263.64,0.6931471805599453,1.9459101490553132,8.358113048391361,1,2.6189033878057257,-1.0905799940336385
14423,218,1,265.2,5.389071729816501,0.6931471805599453,5.5842479059610115,3,-1.6431690705100346,0.38222034659652726
14424,18,1,322.08,2.9444389791664403,0.6931471805599453,5.777899970574095,0,-0.6153598804725205,-1.0966287230653031
14426,24,10,3892.91,3.2188758248682006,2.3978952727983707,8.267169073184307,1,2.019496680998494,0.65478521521888
14427,50,2,363.34000000000003,3.9318256327243257,1.0986122886681096,5.898087497602683,0,-0.5674435485514261,-0.2676125514653835
14428,7,5,1130.71,2.0794415416798357,1.791759469228055,7.031485042196884,1,1.3131669443876322,-0.7560751032803535
14431,303,1,332.96000000000004,5.717027701406222,0.6931471805599453,5.8110212253258,3,-1.6599572465680503,0.6727391571555125
14432,10,6,2255.51,2.3978952727983707,1.9459101490553132,7.72157465089916,1,1.6618960757386159,-0.2421057333191049
14434,22,6,1372.8,3.1354942159291497,1.9459101490553132,7.225335901779781,1,1.14202502291341,0.044517382888433175
14436,99,1,89.06,4.605170185988092,0.6931471805599453,4.500476114873425,3,-1.8625856013344644,-0.5096500357841689
14437,366,1,63.0,5.905361848054571,0.6931471805599453,4.1588830833596715,3,-2.5235462228733705,0.18991720536863535
14438,306,1,131.9,5.726847747587197,0.6931471805599453,4.8895969657192,3,-2.105176034712465,0.3431120184102686
14439,320,1,2661.24,5.771441123130016,0.6931471805599453,7.8869231526671975,2,-0.6861858069185426,1.4638752741696361
14440,8,5,2357.6800000000003,2.1972245773362196,1.791759469228055,7.765857419506838,1,1.6199615460969048,-0.41375060455061274
14441,1,4,1568.04,0.6931471805599453,1.6094379124341003,7.358219246353255,1,1.8344702542156617,-1.5873037263208978
14442,205,2,1466.12,5.327876168789581,1.0986122886681096,7.29105657438858,2,-0.4340239124239809,1.1249439474700753
14443,54,4,1390.2,4.007333185232471,1.6094379124341003,7.2379219630400735,2,0.509217297977576,0.46941439263487716
